Video Id,Video Title,Channel Id,Channel Title,Link,BERTopic Topics
SLfMX2eA7Lc,I Wanted To Become A Farmer In The Philippines when I retire,UCqEnWAU8x9752h2t-8x8gNw,Living With Grace In Japan,https://www.youtube.com/watch?v=SLfMX2eA7Lc,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 30: considered rich, immigration, rich (Wealthy & Rich Tourists Travelling) (20.00%)

Topic 44: dating, relationship, started chatting, (Dating & Relationships Setup) (20.00%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (20.00%)"
SLq86U68qO8,"Foreigner visiting BGC (Bonafacio Global City) for First Time, Manila, Philippines.",UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,https://www.youtube.com/watch?v=SLq86U68qO8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (16.67%)

Topic 62: morning cinema, cinema continue, (Cinema & Watching Movies) (16.67%)

Topic 79: aunt girl, akong telepono (Kids Asking Aunt to Charge Phone) (16.67%)"
SMgrOzLfPe8,FOREIGNERS react to MOST EXPENSIVE HOUSES of FILIPINO Celebrity Girls,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=SMgrOzLfPe8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (75.00%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (25.00%)"
SQzmJ7lSvHk,My experience visiting BGC Manila Philippines  🇵🇭,UCpL_tis0ertYh2DSOiCm51g,World Nomac,https://www.youtube.com/watch?v=SQzmJ7lSvHk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
SR3MF-ZAvB0,Trying treats at strawberry farm in Benguet Philippines!,UCnIG77gLrKwxZ-j0YhmstcA,Tales of Odyssey,https://www.youtube.com/watch?v=SR3MF-ZAvB0,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
SW4AldBdyk8,Americans Try Sinigang for the First Time in the Philippines 🇵🇭,UCRzBNJTsBe2rq6pkyXeaj1A,TriFate Lifestyle,https://www.youtube.com/watch?v=SW4AldBdyk8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (69.23%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (7.69%)

Topic 49: bibingga bibingga bibingga, bibingga (Bibingka, Bisaya Language, and Personal Anecdotes ) (7.69%)

Topic 113: supercar, supercars, bgc supercar, (Luxury Cars in BGC) (7.69%)

Topic 115: bike shop, bike rent, (Bicycle & Tricycle Rental) (7.69%)"
SaiDP96j2P8,FOREIGNER try FILIPINO 🇵🇭 COCONUT BUKO 🥥 Foreigner living like a Filipino VLOG. Ep. 9,UCLQ1V9BthBBZA_mE3QV18eA,Milky Coffee,https://www.youtube.com/watch?v=SaiDP96j2P8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (16.67%)

Topic 101: koreans bars, mindanao, koreans, (Korean Presence and Community in Mindanao) (16.67%)

Topic 109: mango, mango mangoes, mangoes, (Mango Fruit) (16.67%)"
SbWJwoz4n_I,FILIPINO Ads are so  incredibly RELATEABLE! Foreigners react to Jollibee Kwentong Ad HERO,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=SbWJwoz4n_I,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (55.56%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (11.11%)

Topic 52: youtubers poverty porn, create (Poverty Porn Content in YouTube) (11.11%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (11.11%)

Topic 99: cow cow, cow, kick (Cow & Farm Life) (11.11%)"
Sbck87afvGU,SB19 - ASIA ARTIST AWARDS (AAA) 2023 FULL PERFORMANCE REACTION,UC-wdvwNBuVobJRbISwjA5Hw,Alex Oh Reacts,https://www.youtube.com/watch?v=Sbck87afvGU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 27: watching leave loved, listen (Listening & Watching Loved Ones Depart ) (11.11%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (11.11%)

Topic 97: hop, rap, hip hop, (HipHop and Dancing) (11.11%)"
SbxqHAg87Yo,VAPING IN THE PHILIPPINES & THE COSTS INVOLVED!,UCmlfCI87gCasxVQR1_Y_DqQ,Red Zone Mindanao,https://www.youtube.com/watch?v=SbxqHAg87Yo,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 97: hop, rap, hip hop, (HipHop and Dancing) (20.00%)

Topic 118: pondi, happy baby, ready, (Mommy and Baby's Morning Events ) (20.00%)"
SgpzJ9peq0Q,Waleska & Efra react to Talented FILIPINOS Singing at Mall - Viral Videos Compilation| 1/2 |REACTION,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=SgpzJ9peq0Q,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 88: sponsor squarespace, todays sponsor (Squarespace and Online Content Creation ) (14.29%)

Topic 98: batou batou batou, batou (Activities and Discussions in Morong, Bataan ) (14.29%)"
SgrfCgr4cyU,Foreigner tries homemade DINUGUAN + BAGOONG at the market in Cebu City,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,https://www.youtube.com/watch?v=SgrfCgr4cyU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (83.33%)

Topic 73: binondo chinatown manila, chinatown (Chinatown Manila) (16.67%)"
Sjv1PS6UufI,"The Most Beautiful Island in the World Siquijor, Philippines 🇵🇭",UC9DwgmJc-uKnxGavukOy_6w,Aaron Around,https://www.youtube.com/watch?v=Sjv1PS6UufI,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 10: swim whale sharks, whale (Swimming with Whale Sharks ) (20.00%)

Topic 75: wifi island, wifi, speed (Internet Connectivity in Tourist Destinations) (20.00%)"
Sm78MYy2Mds,When Korean Kidults Play Filipino Christmas Party Games 🇵🇭🎄 | pt. 3,UCLPLXSPgySkBypwpi6BrMwg,Jessica Lee,https://www.youtube.com/watch?v=Sm78MYy2Mds,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (44.44%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (11.11%)

Topic 72: watch jollibee commercials, reacting (Watching Kwentong Jollibee Commercial) (11.11%)"
SoYGZUnE-Iw,🇵🇭 Are YOUNG Filipinas attracted to OLD Foreigners? (65+) THE HARSH TRUTH REVEALED,UCJsUPQs-NSevvUxKmtvdQxw,Jasper in the Philippines 🇵🇭,https://www.youtube.com/watch?v=SoYGZUnE-Iw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (25.00%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (50.00%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (25.00%)"
SpIeqCNKrMQ,Americans React to Miss Universe Philippines | Top 5 Best Tourism Videos Philippines,UCO5Jeark1e_JP36mY3ua19g,The Commodity,https://www.youtube.com/watch?v=SpIeqCNKrMQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (60.00%)

Topic 52: youtubers poverty porn, create (Poverty Porn Content in YouTube) (20.00%)

Topic 64: bgc modern manila, manila, (Bonifacio Global City, Taguig, Metro Manila) (20.00%)"
Ss4sYHi7XZg,FIRST DAY IN BASILAN MINDANAO PHILIPPINES Travel Vlog,UC_DmOS_FBvO4H27U7X0OtRg,Fearless & Far,https://www.youtube.com/watch?v=Ss4sYHi7XZg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (27.27%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (9.09%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (9.09%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (9.09%)

Topic 29: doctor doctor doctor, doctor, (Medical Diagnostics & Hospital Services ) (9.09%)

Topic 55: restaurant baguio, tuguguru tuguguru, (Food & Destination in Baguio) (9.09%)

Topic 63: pule ti, pule pule, (Filipino Food) (9.09%)

Topic 75: wifi island, wifi, speed (Internet Connectivity in Tourist Destinations) (9.09%)

Topic 102: friends issues, relationships, friends, (Friendships) (9.09%)"
SuMb7QO8vh8,Foreigner speaking Tagalog | By Kuya Klim,UCCb-6a1Fakv4QzwC2c-3vAg,Russian Pinoy — Kuya Klim,https://www.youtube.com/watch?v=SuMb7QO8vh8,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (46.67%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (20.00%)"
SuWQAVOUikY,What's the OLDEST man you'd date? (age gap in the Philippines) Street interviews,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,https://www.youtube.com/watch?v=SuWQAVOUikY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (12.50%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (75.00%)

Topic 20: tourist visa, bureau immigration, (Travel Immigration & Visa Processes) (12.50%)"
Sumub2tRXro,Honest thoughts on dating in the Philippines 🇵🇭 (street interviews),UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,https://www.youtube.com/watch?v=Sumub2tRXro,"Topic -1: kuzon kuzon hilindiasstly, kuzon (Outliers) (12.50%)

Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (25.00%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (50.00%)

Topic 104: sing song song, song (Singing of Songs) (12.50%)"
SutFZNd73qU,How to Start a One Person Corporation (OPC) in the Philippines | John Smulo,UCKie0svsFyBBsKaQIA4hx-w,American Entrepreneur in the Philippines,https://www.youtube.com/watch?v=SutFZNd73qU,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (46.67%)

Topic 33: san miguel corporation, san (San Miguel Corporation) (13.33%)

Topic 45: virtual private network, private (Virtual Private Networks (VPNs) and Online Security) (13.33%)

Topic 61: bureau immigration, immigration, visa (Visa & Bureau of Immigration) (13.33%)

Topic 112: traveling cheap transports, cheap (Cheap Transportation while Travelling) (13.33%)"
SwMzy5qWGFk,OUR CHILDREN WOW'D FIRST TIME EXPERIENCING CHRISTMAS IN THE PHILIPPINES |NOCHE BUENA AMBW VLOGS,UCgXQWI3jkQBn4PT1zvFK1QQ,WeAreOcampo,https://www.youtube.com/watch?v=SwMzy5qWGFk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (27.27%)

Topic 2: christmas merry christmas, celebrate (Christmas Season & Celebration) (72.73%)"
SwRDqwudsE0,$7 Filipino Haircut in Manila Philippines 🇵🇭,UCpL_tis0ertYh2DSOiCm51g,World Nomac,https://www.youtube.com/watch?v=SwRDqwudsE0,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (27.27%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (72.73%)"
SxvIkh5QiBE,Honest Opinion After 2 Years Living in Philippines 🇵🇭,UCVfF2cBhyatGQc_BcjSZ-_Q,Roaming Hogan,https://www.youtube.com/watch?v=SxvIkh5QiBE,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 20: tourist visa, bureau immigration, (Travel Immigration & Visa Processes) (10.00%)

Topic 30: considered rich, immigration, rich (Wealthy & Rich Tourists Travelling) (10.00%)

Topic 31: environment typhoon, typhoon, storm (Severe Weather & Life in Storm-Prone Regions ) (20.00%)

Topic 90: started traveling, trips, trip, (Experiences of a First Time Traveler) (10.00%)

Topic 108: ranger scout, navigation scout (Recruiting Scout Rangers) (10.00%)"
Sy9xBeBhYZw,🇵🇭 We are MOVING to the PHILIPPINES! What is it REALLY like now? + Travel Requirements,UCzjxQJtI4GqGaBwFagqv1AQ,Shev and Dev,https://www.youtube.com/watch?v=Sy9xBeBhYZw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (54.55%)

Topic 8: dated, dating, students, girls, (Philippines’ Dating & Relationship of Females) (9.09%)

Topic 20: tourist visa, bureau immigration, (Travel Immigration & Visa Processes) (9.09%)

Topic 45: virtual private network, private (Virtual Private Networks (VPNs) and Online Security) (9.09%)

Topic 73: binondo chinatown manila, chinatown (Chinatown Manila) (9.09%)

Topic 100: bakaero bakaero bakaero, bakaero (Unclear Repeated Terms) (9.09%)"
T02xQawRASk,Becoming FILIPINO 2 (skit),UCmZEdaBmnUEoWAzLo4nFASA,Dean Hashim,https://www.youtube.com/watch?v=T02xQawRASk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (80.00%)

Topic 113: supercar, supercars, bgc supercar, (Luxury Cars in BGC) (20.00%)"
T1jJIhxXq-4,Dad Reacts to Philippines New Gen Divas for the first time | Zephanie | Elha Nympha | Janine Berdin,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=T1jJIhxXq-4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (85.71%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (14.29%)"
T2dRUFTgLCk,RICH 'N CREAMY - outdoor cooking show 4 #filipinofood,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,https://www.youtube.com/watch?v=T2dRUFTgLCk,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
T38-dZmpaC4,Korean react to sardines in can | Filipino food challenge  | MUKBANG,UCFcKArH0uUhFgkTcZiDW3Ig,KPO TV,https://www.youtube.com/watch?v=T38-dZmpaC4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 34: squid squid, squid squid (Squid) (33.33%)

Topic 120: winning game, game winning, (Winning Games and Excitement ) (33.33%)"
T6IPaGlbbY4,Trying Filipino Street Food In The Philippines For The First Time!🇵🇭 (TOTOBITS),UClC88Hwf0c115jFj-fhVj2A,Kano Harry,https://www.youtube.com/watch?v=T6IPaGlbbY4,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (85.71%)

Topic 116: como esta, chicken, chicken (Chicken & its Specific Related Dishes ) (14.29%)"
T6p-4PGf-Cw,Foreigner Cooking Giant Camote - Province Life Philippines,UCQ3i4wFECsKSLp8_9y-BkgA,Dustin Backpacks,https://www.youtube.com/watch?v=T6p-4PGf-Cw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (55.56%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (11.11%)

Topic 23: winter summer cold, summer (Seasons and Weather ) (22.22%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (11.11%)"
T7Czd5VmmUY,Foreigners advice on how not to go HOMELESS in the Philippines,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,https://www.youtube.com/watch?v=T7Czd5VmmUY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 3: kids, poor, learn, deserve, (Experiences of Children in Community & Culture) (16.67%)

Topic 11: negros negros, black accepting ( Black Experiences and Acceptance) (16.67%)"
T7_k2imOvDw,Filipino Tag by a French Girl  🇵🇭🇫🇷🇩🇿,UCM31OXY_a1lrR2dSTOpeVkA,HeyoLeah,https://www.youtube.com/watch?v=T7_k2imOvDw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (40.00%)

Topic 1: speak language, language speak, (Learning and Speaking Foreign Language) (20.00%)

Topic 95: pinay moms blogs, moms (Filipino Moms doing a Vlog) (20.00%)

Topic 111: variations urban legend, urban (Urban Legends and its Variations) (20.00%)"
T9zN_s3m5xM,This VIRAL Filipino SINGING TRIO is AMAZING! Latinos react to Project Romeo covering OPM hits,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=T9zN_s3m5xM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (37.50%)

Topic 40: worlds largest solar, largest (Largest Solar Power Projects in Manila / Southeast Asia) (12.50%)

Topic 47: singer, dance dance dance, (Singing and Dancing Stars) (12.50%)

Topic 63: pule ti, pule pule, (Filipino Food) (12.50%)

Topic 77: fun cemetery, monument manila, (Rizal Park Monument & Manila Cemetery) (12.50%)

Topic 117: ipakita akong imong, ipakita (Filipino Phrases) (12.50%)"
TA11qP7TuBg,Hope You’ll Try This Filipino Food Combination!,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,https://www.youtube.com/watch?v=TA11qP7TuBg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (83.33%)

Topic 34: squid squid, squid squid (Squid) (16.67%)"
TDVAcI-EL5I,FILIPINA WIFE PICKING UP SHELL FOR FOREIGNER HUSBAND / EXPAT LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,https://www.youtube.com/watch?v=TDVAcI-EL5I,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (66.67%)

Topic 5: haircut barber, haircuts, haircut, (Barber Services) (33.33%)"
TDwgAg-2BaY,The Ideal FILIPINO BEAUTY Standard In Philippines? Surprised Reaction!,UCYr4VTQfBpXrccQw_H2S8RA,JUICY REACTS,https://www.youtube.com/watch?v=TDwgAg-2BaY,"Topic 23: winter summer cold, summer (Seasons and Weather ) (25.00%)

Topic 65: hungry hungry hungry, hungry (Satisfying Hunger with Delicious Food) (25.00%)

Topic 82: skin color, beauty, color, (Skin Color & Beauty) (50.00%)"
TENRdTvS8BQ,Showing My ARAB Brother MAKATI & BGC!🇵🇭  (Dubai of the Philippines) 💵,UCmw9oO138A4WRUbOZyUGhHA,The Hungry Syrian Family,https://www.youtube.com/watch?v=TENRdTvS8BQ,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (76.47%)

Topic 9: topics taiwan, taiwan, taiwan (Travel to Taiwan & Destinations) (5.88%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (5.88%)

Topic 32: puppies, puppies hope, doggy, (Dogs) (5.88%)

Topic 67: learning, learn, teacher, teachers, (Language Education and Learning Experiences) (5.88%)"
TIdar1knDhA,Filipino Food Pancit Bihon With Dutch Frikandel!!!,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,https://www.youtube.com/watch?v=TIdar1knDhA,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (33.33%)

Topic 34: squid squid, squid squid (Squid) (33.33%)

Topic 108: ranger scout, navigation scout (Recruiting Scout Rangers) (33.33%)"
TJB9f95X4cg,FOREIGNERS HONEST OPINION OF BORACAY 2019 - Philippines Travel Guide,UC3hNYaWQYd_kGo2rKAGQPYQ,Steve Yalo,https://www.youtube.com/watch?v=TJB9f95X4cg,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (84.62%)

Topic 15: walk beach, beach, beach (Walking by the Beach Experience) (15.38%)"
TJgg8WQefLw,Foreigners REACT to Roxas STREETFOOD MARKET in Davao,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,https://www.youtube.com/watch?v=TJgg8WQefLw,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (83.33%)

Topic 13: quail egg, egg yolk, (Balut and other Eggs) (16.67%)"
TKQqKGOIHFM,Visiting Bohol with children | Filipino Dutch family,UCTPxMCyJyYGF6H0eBhOvgsA,Pinay mom's blogs,https://www.youtube.com/watch?v=TKQqKGOIHFM,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (50.00%)

Topic 43: visiting retiring beach, tips (Trip to a Beach Destination) (25.00%)

Topic 95: pinay moms blogs, moms (Filipino Moms doing a Vlog) (25.00%)"
TMjmRB6YSOo,Head scratching Performance| Waleska & Efra react to 'The Voice Generations' 2023 WINNERS | VocalMyx,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,https://www.youtube.com/watch?v=TMjmRB6YSOo,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (100.00%)"
TMxxLYavYMY,Filipinos are Kind-Hearted People | Korean react to 8 Days In The Philippines,UC6i-b_82Fu9hCcgVnJEuV-Q,Handa Studio Philippines,https://www.youtube.com/watch?v=TMxxLYavYMY,"Topic 0: delicious, eating, restaurant, dish, (Delicious Dishes and Dining) (71.43%)

Topic 84: bop bop bop, bop (Unclear Repeated Terms (Noise)) (14.29%)

Topic 112: traveling cheap transports, cheap (Cheap Transportation while Travelling) (14.29%)"
