Video Id,Video Title,Link,BERTopic Topics
NV1BgbU9K4I,"PHILIPPINE IMMIGRATION UPDATE NEWS!  VISAS, ANNUAL REPORT, TAXES, MORE!",https://www.youtube.com/watch?v=NV1BgbU9K4I,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (13.33%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (13.33%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (13.33%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (6.67%)

Topic 40: Topic 40: Largest Solar (Topic 40: Largest Solar Power Projects in Manila / Southeast Asia) (6.67%)

Topic 61: Topic 61: Visa & (Topic 61: Visa & Bureau of Immigration) (33.33%)

Topic 112: Topic 112: Cheap Transportation (Topic 112: Cheap Transportation while Travelling) (13.33%)
"
NVdLtdpZisc,"Americans going Filipino! Nipa Hut, Speaking Bisaya, Learning the culture, Filipino Food and love!",https://www.youtube.com/watch?v=NVdLtdpZisc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (20.00%)

Topic 17: Topic 17: Filipino Partner (Topic 17: Filipino Partner & Tourist Visas) (20.00%)
"
NVwZy5FssBY,Foreigners react to What's Considered RICH In The Philippines (SHOCKING REACTION),https://www.youtube.com/watch?v=NVwZy5FssBY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (16.67%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (50.00%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (16.67%)

Topic 103: Topic 103: Mixture of (Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ) (16.67%)
"
NaKV6fgXuIE,Foreigners REACT to FILIPINO MOMS Part 2! Jo Koy about DREAMS and HOPES,https://www.youtube.com/watch?v=NaKV6fgXuIE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (25.00%)

Topic 95: Topic 95: Filipino Moms (Topic 95: Filipino Moms doing a Vlog) (25.00%)

Topic 109: Topic 109: Mango Fruit (Topic 109: Mango Fruit) (25.00%)
"
NbND1Zfw6TY,How to Hire a Virtual Assistant (VA) in the Philippines | John Smulo,https://www.youtube.com/watch?v=NbND1Zfw6TY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (33.33%)

Topic 87: Topic 87: American Invasion (Topic 87: American Invasion of Hawaii Region and Historical Conflicts) (16.67%)
"
NbVwOIM46mQ,FIRST MEETING WITH THE FILIPINO FAMILY | HOW WE TREAT THE FOREIGNER DURING FIRST MEETING,https://www.youtube.com/watch?v=NbVwOIM46mQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (30.00%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (20.00%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (10.00%)

Topic 30: Topic 30: Wealthy & (Topic 30: Wealthy & Rich Tourists Travelling) (10.00%)

Topic 37: Topic 37: Masculine and (Topic 37: Masculine and Feminine Energy in Writing) (10.00%)

Topic 43: Topic 43: Trip to (Topic 43: Trip to a Beach Destination) (10.00%)

Topic 57: Topic 57: Filipino Marriage (Topic 57: Filipino Marriage) (10.00%)
"
Nd7SFkREd8k,Pinoy Funny Moment Compilations 2021| Bawal Tumawa | Pinoy Puro Kalokohan | HONEST REACTION,https://www.youtube.com/watch?v=Nd7SFkREd8k,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (28.57%)

Topic 11: Topic 11: Black Experiences (Topic 11:  Black Experiences and Acceptance) (14.29%)

Topic 37: Topic 37: Masculine and (Topic 37: Masculine and Feminine Energy in Writing) (14.29%)

Topic 78: Topic 78: Funny Conversations (Topic 78: Funny Conversations and Socializing ft. Bob Marley) (14.29%)

Topic 101: Topic 101: Korean Presence (Topic 101: Korean Presence and Community in Mindanao) (14.29%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (14.29%)
"
NdLjKxqzDbA,After Spending Years With Filipino's My English Sounds...,https://www.youtube.com/watch?v=NdLjKxqzDbA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (50.00%)

Topic 55: Topic 55: Food & (Topic 55: Food & Destination in Baguio) (25.00%)
"
NdXV5fzQfB8,"Trying Foods I Don't Like: Liver | Philippines, Iran, Jamaica",https://www.youtube.com/watch?v=NdXV5fzQfB8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (14.29%)

Topic 109: Topic 109: Mango Fruit (Topic 109: Mango Fruit) (14.29%)
"
Ndo79ZpSvrM,Foreigners Try HALO HALO & Explore INTRAMUROS - Philippines Travel Vlog,https://www.youtube.com/watch?v=Ndo79ZpSvrM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (20.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (20.00%)

Topic 54: Topic 54: Manila Cathedral (Topic 54: Manila Cathedral) (20.00%)
"
NgIPg2kZ-N0,FOREIGNER reacts to the TRIBE that evolved to STAY UNDERWATER longer,https://www.youtube.com/watch?v=NgIPg2kZ-N0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (20.00%)

Topic 10: Topic 10: Swimming with (Topic 10: Swimming with Whale Sharks ) (20.00%)
"
Nh0Q0lJD7Mg,Foreigner stranded in the Philippines,https://www.youtube.com/watch?v=Nh0Q0lJD7Mg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (20.00%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (20.00%)
"
NhaCqgsuhLY,"Foreigner Cant Believe This is Philippines! (Manila, Uptown BGC) 🇵🇭",https://www.youtube.com/watch?v=NhaCqgsuhLY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (10.00%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (10.00%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (20.00%)

Topic 97: Topic 97: HipHop and (Topic 97: HipHop and Dancing) (10.00%)
"
Nif8Lq8sRj0,"Americans React to 1,000 Filipino Troops Fought Alongside Allied Forces vs. 40,000 Chinese Soldiers",https://www.youtube.com/watch?v=Nif8Lq8sRj0,"Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (100.00%)
"
Nlg28wGd0WE,Waleska & Efra React to Hariharan for the first time ft A.R Rahman & Rakshita Suresh,https://www.youtube.com/watch?v=Nlg28wGd0WE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (62.50%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (12.50%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (12.50%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (12.50%)
"
NmdAkqchJKU,"CORON, Philippines ISLAND Hopping! | Foreigners ALONE in Palawan’s PARADISE!",https://www.youtube.com/watch?v=NmdAkqchJKU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
NnaW8-F3VwM,CANADIAN discovers SEPAK TAKRAW for the FIRST TIME! Philippines Vs Malaysia,https://www.youtube.com/watch?v=NnaW8-F3VwM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (42.86%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (28.57%)

Topic 99: Topic 99: Cow & (Topic 99: Cow & Farm Life) (14.29%)

Topic 120: Topic 120: Winning Games (Topic 120: Winning Games and Excitement ) (14.29%)
"
No5ohGvALOs,"Arrival in Davao, Philippines South 🇵🇭",https://www.youtube.com/watch?v=No5ohGvALOs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (61.11%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (5.56%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (11.11%)

Topic 83: Topic 83: Building Materials (Topic 83: Building Materials and Tools for Construction) (5.56%)

Topic 89: Topic 89: Mango Fruit (Topic 89: Mango Fruit) (5.56%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (5.56%)

Topic 116: Topic 116: Chicken & (Topic 116: Chicken & its Specific Related Dishes ) (5.56%)
"
NoJDvBLnw0U,MISCONCEPTIONS FILIPINOS HAVE ABOUT FOREIGNERS STUDYING IN THE PHILIPPINES 🇵🇭 THE TRUTH!,https://www.youtube.com/watch?v=NoJDvBLnw0U,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
NqVSBi-UkY4,"Received This Package, Inside Are Some Interesting Filipino Items",https://www.youtube.com/watch?v=NqVSBi-UkY4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
O-hNKnpjzZ8,BRIAN FROM AMERICA THOUGHT ON THE PROS AND CONS OF FOREIGNER LIVING HERE IN THE PHILIPPINES,https://www.youtube.com/watch?v=O-hNKnpjzZ8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (14.29%)

Topic 12: Topic 12: Drinking Culture (Topic 12: Drinking Culture & Practices) (14.29%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (14.29%)

Topic 41: Topic 41: Personal Experiences (Topic 41: Personal Experiences of War and Persecution) (14.29%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (28.57%)

Topic 98: Topic 98: Activities and (Topic 98: Activities and Discussions in Morong, Bataan ) (14.29%)
"
O2ply5FZOfE,Americans React to Philippines vs Indonesia Highlights | AFC World Cup Qualifiers 2026!,https://www.youtube.com/watch?v=O2ply5FZOfE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (60.00%)

Topic 95: Topic 95: Filipino Moms (Topic 95: Filipino Moms doing a Vlog) (20.00%)
"
O4pFJpy_8Sk,Amazing Filipino Male singer!!,https://www.youtube.com/watch?v=O4pFJpy_8Sk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 85: Topic 85: University and (Topic 85: University and Campuses) (20.00%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (20.00%)
"
O5HEPxzKCZI,School Life in Japan | GRADUATION DAY | VLOG#40,https://www.youtube.com/watch?v=O5HEPxzKCZI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 50: Topic 50: LGBTQIA Community (Topic 50: LGBTQIA Community) (20.00%)

Topic 60: Topic 60: Louis Huang (Topic 60: Louis Huang (Internation Actor)) (20.00%)

Topic 67: Topic 67: Language Education (Topic 67: Language Education and Learning Experiences) (20.00%)

Topic 98: Topic 98: Activities and (Topic 98: Activities and Discussions in Morong, Bataan ) (20.00%)
"
O6efGAJXasw,Americans React to Philippines Craziest Food ! | Crocodile Lechon,https://www.youtube.com/watch?v=O6efGAJXasw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (44.44%)

Topic 6: Topic 6: Wildlife Species (Topic 6: Wildlife Species & Conservation) (55.56%)
"
O6qgWxGfnfc,Foreign Reaction to Filipino Turon,https://www.youtube.com/watch?v=O6qgWxGfnfc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (20.00%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (20.00%)
"
O8MjgV7fPXY,Trying NEW Filipino Breakfast Dishes Per Request • Tocilog • Hotsilog • Sisig Silog,https://www.youtube.com/watch?v=O8MjgV7fPXY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (85.71%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (14.29%)
"
O9X91TACsyA,I COULDN'T BELIEVE MY FILIPINA WIFE DID THIS... | FOREIGNER living in the PHILIPPINES PROVINCE,https://www.youtube.com/watch?v=O9X91TACsyA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (16.67%)

Topic 63: Topic 63: Filipino Food (Topic 63: Filipino Food) (16.67%)

Topic 100: Topic 100: Unclear Repeated (Topic 100: Unclear Repeated Terms) (16.67%)
"
OA5QfHZOIMA,"OUR FIRST TIME eating JOLLIBEE we try EVERYTHING on the MENU! 😱 IN MANILA, PHILIPPINES!",https://www.youtube.com/watch?v=OA5QfHZOIMA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (20.00%)

Topic 49: Topic 49: Bibingka, Bisaya (Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ) (6.67%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (6.67%)
"
OEsSteLwIyk,Foreigner's Conversations With Filipinos Speaking Their Language #shorts #philippines #pamilyaabilla,https://www.youtube.com/watch?v=OEsSteLwIyk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (33.33%)

Topic 96: Topic 96: Cats & (Topic 96: Cats & Rats) (33.33%)
"
OGdIZ6H3EZ0,American Singers vs Filipino Singers!,https://www.youtube.com/watch?v=OGdIZ6H3EZ0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (33.33%)

Topic 113: Topic 113: Luxury Cars (Topic 113: Luxury Cars in BGC) (16.67%)
"
OGsuQMEV5OY,LECHON KAWALI | Korean Cook & React Filipino Food (ENG SUB) Mukbang,https://www.youtube.com/watch?v=OGsuQMEV5OY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (77.78%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (11.11%)

Topic 78: Topic 78: Funny Conversations (Topic 78: Funny Conversations and Socializing ft. Bob Marley) (11.11%)
"
OI-bTQKAOEw,Apartment Tour Philippines (How far does your money really go?),https://www.youtube.com/watch?v=OI-bTQKAOEw,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (16.67%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (16.67%)

Topic 111: Topic 111: Urban Legends (Topic 111: Urban Legends and its Variations) (16.67%)
"
OKejnARrorc,ONLY IN THE PHILIPPINES!! Waleska & Efra react to STRANGERS Singing Together | Limuel Llanes,https://www.youtube.com/watch?v=OKejnARrorc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (14.29%)

Topic 76: Topic 76: Watching Violent (Topic 76: Watching Violent Events ) (14.29%)
"
OMevsvpItww,The gap between rich and poor in the Philippines | This is so... | Korean Reaction,https://www.youtube.com/watch?v=OMevsvpItww,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 70: Topic 70: Physical Characteristics (Topic 70: Physical Characteristics of the Tamaraw Dwarf Buffalo) (20.00%)
"
ONXdV2cDHuU,FOREIGNER EATING STREET FOOD AND START LEARNING TO SPEAK VISAYAN LANGUAGE,https://www.youtube.com/watch?v=ONXdV2cDHuU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (50.00%)
"
OOne93VSuCA,Life and Business in the Philippines (Your Questions My Answers) | John Smulo,https://www.youtube.com/watch?v=OOne93VSuCA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (13.33%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (20.00%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (6.67%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (6.67%)

Topic 42: Topic 42: Philippine Love (Topic 42: Philippine Love Teams featuring Daniel Padilla) (6.67%)

Topic 56: Topic 56: Suspension of (Topic 56: Suspension of Classes in Schools) (6.67%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (6.67%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (6.67%)

Topic 102: Topic 102: Friendships (Topic 102: Friendships) (6.67%)

Topic 103: Topic 103: Mixture of (Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ) (6.67%)

Topic 112: Topic 112: Cheap Transportation (Topic 112: Cheap Transportation while Travelling) (6.67%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (6.67%)
"
OPVd1xyXifA,VERY SAD NEWS ITS HARD TO SAY GOODBYE,https://www.youtube.com/watch?v=OPVd1xyXifA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (16.67%)

Topic 44: Topic 44: Dating & (Topic 44: Dating & Relationships Setup) (16.67%)

Topic 49: Topic 49: Bibingka, Bisaya (Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ) (16.67%)
"
OPhlVS1igFI,My first time visiting a Mall in the Philippines (Filipinos LOVE malls) 🇵🇭,https://www.youtube.com/watch?v=OPhlVS1igFI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (92.31%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (7.69%)
"
OQBIl8dDGs8,V544 - ANOTHER CHRISTMAS PARTY IN THE PHILIPPINES - THE GARCIA FAMILY,https://www.youtube.com/watch?v=OQBIl8dDGs8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (37.50%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (12.50%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (12.50%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (12.50%)

Topic 76: Topic 76: Watching Violent (Topic 76: Watching Violent Events ) (12.50%)

Topic 118: Topic 118: Mommy and (Topic 118: Mommy and Baby's Morning Events ) (12.50%)
"
OSBd03yJyhQ,Day In The Life of a Japanese Highschooler (Japanese-Filipino),https://www.youtube.com/watch?v=OSBd03yJyhQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (57.14%)

Topic 71: Topic 71: Dog Losing (Topic 71: Dog Losing / Being Lost) (14.29%)

Topic 100: Topic 100: Unclear Repeated (Topic 100: Unclear Repeated Terms) (14.29%)

Topic 102: Topic 102: Friendships (Topic 102: Friendships) (14.29%)
"
OSKMaEviHDY,Americans React to Philippines | Metro Manila 's Biggest Reclamation Project,https://www.youtube.com/watch?v=OSKMaEviHDY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 40: Topic 40: Largest Solar (Topic 40: Largest Solar Power Projects in Manila / Southeast Asia) (16.67%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (16.67%)
"
OSQmdijypXk,Part 2: Watch their REACTIONS | AMERICANS Eat Beef CALDERETA & PORK ADOBO first time | Filipino Food,https://www.youtube.com/watch?v=OSQmdijypXk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 95: Topic 95: Filipino Moms (Topic 95: Filipino Moms doing a Vlog) (25.00%)

Topic 107: Topic 107: Unclear Repeated (Topic 107: Unclear Repeated Terms) (25.00%)
"
OSanouo7f7I,MANNY PACQUIAO or NONITO DONAIRE: Best Filipino Boxers?,https://www.youtube.com/watch?v=OSanouo7f7I,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 24: Topic 24: Manny Pacquaio (Topic 24: Manny Pacquaio (National Icon)) (33.33%)
"
OUCbGaYIWfg,Korean guys Planning a travel to Philippines (ENG SUB),https://www.youtube.com/watch?v=OUCbGaYIWfg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (36.36%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (9.09%)

Topic 33: Topic 33: San Miguel (Topic 33: San Miguel Corporation) (9.09%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (9.09%)

Topic 93: Topic 93: Island and (Topic 93: Island and Beach Travel Experiences) (9.09%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (9.09%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (9.09%)

Topic 119: Topic 119: Common Filipino (Topic 119: Common Filipino Dishes) (9.09%)
"
